product_id,marketplace_id,product_title,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_info_url,seller_name,business_name,business_address,zip_code,country
B07W6PNSS1,2,"DE'LANCI Neon Eyeshadow Palette Glow in the Dark, Aurora Glow Eyeshadow Pallets Stage, Halloween Christmas Makeup Kit UV Glow Blacklight Matte and Glitter Fluorescent Eye Shadows Highly Pigment",$14.99,$15.99,DE'LANCI COSMETICS,-,-,Item Dimensions LxWxH,-,"2,416 ratings",4.4 out of 5 stars,https://www.amazon.com/Eyeshadow-DELANCI-Halloween-Blacklight-Fluorescent/dp/B07W6PNSS1/ref=sr_1_79?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040707&sprefix=%2Caps%2C131&sr=8-79,https://m.media-amazon.com/images/I/81+fk5ge6lL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2V2LUL2AFG2GL&asin=B07W6PNSS1&ref_=dp_merchant_link&isAmazonFulfilled=1,DE'LANCI,"shenzhen lu ning xiang hua zhuang pin co., ltd",龙岗区坂田街道新雪社区4栋405 - 深圳市 - 龙岗区 - 广东,518000,CN
B0C6SRYLK4,2,"10 Colors Eyeshadow Palette-Matte Naked High Pigmented Eye Shadow,Naturing-Looking, Waterproof&Long Lasting Neutral Cream Korean Makeup Eye Shadow Palette for Older Women (Cement Color)",$7.88,$7.88,Sulily,-,-,4.88 x 2.32 x 0.67 inches, 2.89 Ounces,30 ratings,4.1 out of 5 stars,https://www.amazon.com/Eyeshadow-Palette-Matte-Pigmented-Naturing-Looking-Waterproof/dp/B0C6SRYLK4/ref=sr_1_80?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040707&sprefix=%2Caps%2C131&sr=8-80,https://m.media-amazon.com/images/I/71aWUKMjuAL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A37C6L372RIKRD&asin=B0C6SRYLK4&ref_=dp_merchant_link&isAmazonFulfilled=1,Sulily,Shenzhen nuoyuyan kejiyouxiangongsi,龙华街道松和社区民清路9号龙华公寓B栋1001 - 深圳 - 龙华 - 广东,518000,CN
B09NXFZP39,1,LORAC Mini PRO Matte & Glitter Eyeshadow Palette,$16.00,$16.00,Markwins Beauty Brands,1810390,-,4.37 x 3.98 x 1.1 inches, 0.16 Ounces,385 ratings,4.4 out of 5 stars,https://www.amazon.com/LORAC-Mini-Palette-Winter-Rose/dp/B09NXFZP39/ref=sr_1_81?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040707&sprefix=%2Caps%2C131&sr=8-81,https://m.media-amazon.com/images/I/711W3bDjjBL._AC_UL320_.jpg,-,-,-,-,-,-
B00RGDZ0EA,-,Physicians Formula Shimmer Strips Custom Eye Enhancing Eyeshadow & Eyeliner Nude Naked Eyes,-,-,Physicians Formula,6407,-,Item Dimensions LxWxH,-,"4,293 ratings",4.4 out of 5 stars,https://www.amazon.com/Physicians-Formula-Shimmer-Strips-Extreme/dp/B00RGDZ0EA/ref=sr_1_82?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040707&sprefix=%2Caps%2C131&sr=8-82,https://m.media-amazon.com/images/I/81n1ddwewEL._AC_UL320_.jpg,-,-,-,-,-,-
B0CDWM6Y3D,2,SUMEITANG Mini Eyeshadow Palette，Matte，Shimmer，Glitter，9 Colors Eye Shadow Makeup Pallet，High Pigmented，Naturing-Looking，Ultra-Blendable，Long Lasting，Waterproof Eyeshadow Palette- Travel Size,$7.99,$7.99,SUMEITANG,-,-,5.59 x 2.24 x 0.63 inches, 2.6 Ounces,60 ratings,4.2 out of 5 stars,https://www.amazon.com/SUMEITANG-Palette%EF%BC%8CMatte%EF%BC%8CShimmer%EF%BC%8CGlitter%EF%BC%8C9-Pallet%EF%BC%8CHigh-Pigmented%EF%BC%8CNaturing-Looking%EF%BC%8CUltra-Blendable%EF%BC%8CLong-Lasting%EF%BC%8CWaterproof/dp/B0CDWM6Y3D/ref=sr_1_83?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040707&sprefix=%2Caps%2C131&sr=8-83,https://m.media-amazon.com/images/I/713+VfbRtWL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3AJZHV388XRXS&asin=B0CDWM6Y3D&ref_=dp_merchant_link&isAmazonFulfilled=1,Suyan Beauty,"Shenzhen City Suyan Beauty & Protective Goods Co. , Ltd.",马田街道薯田埔社区宏发嘉域花园1栋C1406 - 深圳市 - 光明区 - 广东省,518000,CN
B0BP48N8CM,-,"Ruby Kisses Eyeshadow Palette Highly Pigmented Eye Makeup 9 Shades Matte Shimmer Metallic Eyeshadow Palette, Festival Eye Makeup (Candy Pop)",-,-,"Ivy Enterprises, Inc.",-,-,4.76 x 4.25 x 0.67 inches, 2.82 Ounces,74 ratings,4.1 out of 5 stars,https://www.amazon.com/Ruby-Kisses-Eyeshadow-Pigmented-Metallic/dp/B0BP48N8CM/ref=sr_1_84?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040707&sprefix=%2Caps%2C131&sr=8-84,https://m.media-amazon.com/images/I/81wye7LWfaL._AC_UL320_.jpg,-,-,-,-,-,-
B07CJ7LPHV,2,"COVERGIRL Trunaked Scented Eye Shadow Palette, Chocoholic 845, 0.22 Ounce, Pack of 1",$15.50,$15.50,Coty Beauty,99240003177,-,Item Dimensions LxWxH,-,"5,211 ratings",4.2 out of 5 stars,https://www.amazon.com/Covergirl-Trunaked-Scented-Palette-Chocoholic/dp/B07CJ7LPHV/ref=sr_1_85?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040707&sprefix=%2Caps%2C131&sr=8-85,https://m.media-amazon.com/images/I/81Rdy+Hl8hS._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3GNPCFUAY9CE8&asin=B07CJ7LPHV&ref_=dp_merchant_link&isAmazonFulfilled=1,Great Shoppe,rashby deals inc,199 rutledge st - BROOKLYN - NY,11211,US
B0C8H5LQX4,2,12 Colors Brown Purple Shimmer and Matte Eyeshadow Palette.Longwearing Highly Pigmented Glitter Powder Palet.Matt Red Wine Shiny Purple Eye shadow Palet Eye Makeup.paleta de sombras,$3.99,$3.99,SUAKE,-,-,4.41 x 3.43 x 0.35 inches, 2.08 Ounces,1 rating,4.0 out of 5 stars,https://www.amazon.com/Eyeshadow-Palette-Longwearing-Pigmented-Palet-Matt-Makeup-paleta/dp/B0C8H5LQX4/ref=sr_1_86?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040707&sprefix=%2Caps%2C131&sr=8-86,https://m.media-amazon.com/images/I/61-qBEkcP+L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2RPNNATFOLK1Q&asin=B0C8H5LQX4&ref_=dp_merchant_link&isAmazonFulfilled=1,YFANCN,"Zhongshan Yunfan Electronic Commerce Co., Ltd.",中山五路82号紫翠花园一期紫怡园1座2710房之一 - 中山市 - 东区 - 广东,528400,CN
B0C8H5LQX4,2,12 Colors Brown Purple Shimmer and Matte Eyeshadow Palette.Longwearing Highly Pigmented Glitter Powder Palet.Matt Red Wine Shiny Purple Eye shadow Palet Eye Makeup.paleta de sombras,$3.99,$3.99,SUAKE,-,-,4.41 x 3.43 x 0.35 inches, 2.08 Ounces,1 rating,4.0 out of 5 stars,https://www.amazon.com/Eyeshadow-Palette-Longwearing-Pigmented-Palet-Matt-Makeup-paleta/dp/B0C8H5LQX4/ref=sr_1_97?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-97,https://m.media-amazon.com/images/I/61-qBEkcP+L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2RPNNATFOLK1Q&asin=B0C8H5LQX4&ref_=dp_merchant_link&isAmazonFulfilled=1,YFANCN,"Zhongshan Yunfan Electronic Commerce Co., Ltd.",中山五路82号紫翠花园一期紫怡园1座2710房之一 - 中山市 - 东区 - 广东,528400,CN
B08GLCMJW3,2,Dior 5 Couleurs Couture Eyeshadow Palette 7g (879 Rouge Trafalgar),$71.21,$71.21,Christian Dior,3348901489973,-,3.94 x 3.94 x 4.33 inches, 1.06 Ounces,244 ratings,4.4 out of 5 stars,https://www.amazon.com/Dior-Couleurs-Couture-Eyeshadow-Trafalgar/dp/B08GLCMJW3/ref=sr_1_98?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-98,https://m.media-amazon.com/images/I/71CVy694cXS._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1F9OD4SRITNYH&asin=B08GLCMJW3&ref_=dp_merchant_link&isAmazonFulfilled=1,EightSix Exchange,EightSix Exchange LLC,1755 Park St - Ste 200 - NAPERVILLE - IL,60563,US
