product_id,marketplace_id,product_title,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_info_url,seller_name,business_name,business_address,zip_code,country
B07BLT5H6H,2,Eyeliner Brush Fine Angled - PRO Precision Gel Eye Liner Makeup Brush -Ultra Thin Slanted Flat Angle - Premium Quality - Cruelty Free Synthetic Bristles (Fine Angled Eyeliner Brush),$9.99,$9.99,EIGSHOW,E835,-,7.8 x 0.94 x 0.47 inches, 0.32 Ounces,"4,620 ratings",4.6 out of 5 stars,https://www.amazon.com/Eyeliner-Eyebrow-Portable-Foundation-Cosmetic/dp/B07BLT5H6H/ref=sr_1_148?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-148,https://m.media-amazon.com/images/I/41+3hmpsUVL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A101YN6UA1GSJN&asin=B07BLT5H6H&ref_=dp_merchant_link&isAmazonFulfilled=1,EigshowBeauty,SHENZHEN LAN YUE HE TONG TRADE LIMITED COMPANY,龙华区龙华街道和联社区中执NEX - ONE3层310-311 - 深圳市 - 中国 - 广东省,518109,CN
B0C7HHPV7D,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 320N,$57.60,$57.60,-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7HHPV7D/ref=sr_1_149?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-149,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7HHPV7D&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0C7LRX8W4,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 330W,$57.60,$57.60,-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7LRX8W4/ref=sr_1_150?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-150,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7LRX8W4&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0C7LPR2JY,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 270C,$57.60,$57.60,-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7LPR2JY/ref=sr_1_151?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-151,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7LPR2JY&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0C7LPLQFN,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 340C,$57.60,"This is the List Price for the bundle, or the sum of the List Prices of the items in the bundle, as provided by a manufacturer, a supplier, or a seller.",-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7LPLQFN/ref=sr_1_152?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-152,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7LPLQFN&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0CBP4F7HH,2,"Contour Stick Contour Beauty Wand - Highlighter Makeup Stick Liquid Bronzer Stick with Fine Cushion Applicator, Long Lasting, Waterproof and Cruelty-Free Face&Body Contouring Makeup (#02 Contour(Medium Brown))",$6.99,$6.99,OETUIOW,-,-,5.71 x 1.18 x 0.98 inches, 0.88 Ounces,8 ratings,4.8 out of 5 stars,https://www.amazon.com/Contour-Stick-Beauty-Wand-Cruelty-Free/dp/B0CBP4F7HH/ref=sr_1_153?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-153,https://m.media-amazon.com/images/I/811G8jB7YuL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3PWXA03ZPKEZA&asin=B0CBP4F7HH&ref_=dp_merchant_link&isAmazonFulfilled=1,OETU US shop,Chengdushixiangliumaoyiyouxiangongsi,武侯区 - 百锦路195号5栋1205号 - 成都市 - 四川,610000,CN
B0CGVYJS29,-,Anastasia Beverly Hills - Brow Grooming Kit, $44.00 , $44.00 ,-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Brow-Grooming/dp/B0CGVYJS29/ref=sr_1_154?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-154,https://m.media-amazon.com/images/I/51eiyZ0sozL._AC_UL320_.jpg,-,-,-,-,-,-
B0C7LP6S3G,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 305N,$57.60,"This is the List Price for the bundle, or the sum of the List Prices of the items in the bundle, as provided by a manufacturer, a supplier, or a seller.",-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7LP6S3G/ref=sr_1_145?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-145,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7LP6S3G&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0C7LR6PB6,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 100N,$57.60,"This is the List Price for the bundle, or the sum of the List Prices of the items in the bundle, as provided by a manufacturer, a supplier, or a seller.",-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7LR6PB6/ref=sr_1_146?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-146,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7LR6PB6&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0C7DM3GVJ,2,Anastasia Beverly Hills - Build-Your-Own Blush Set - Peach Caramel/Bubble Gum,$57.60,$57.60,Manufacturer: Anastasia Beverly Hills,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Build-Your-Own-Caramel/dp/B0C7DM3GVJ/ref=sr_1_147?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-147,https://m.media-amazon.com/images/I/51JFDL1YBLL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7DM3GVJ&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0C7LSD58V,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 120W,$57.60,$57.60,-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7LSD58V/ref=sr_1_148?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-148,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7LSD58V&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0C7LQ84BT,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 335W,$57.60,"This is the List Price for the bundle, or the sum of the List Prices of the items in the bundle, as provided by a manufacturer, a supplier, or a seller.",-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7LQ84BT/ref=sr_1_149?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-149,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7LQ84BT&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0C7LNXNSK,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 260N,$57.60,$57.60,-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7LNXNSK/ref=sr_1_150?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-150,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7LNXNSK&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0C7LNFQVC,2,Anastasia Beverly Hills - Award-Winning Dewy Duo - Luminous Foundation - 150W,$57.60,$57.60,-,-,-,-,-,-,-,https://www.amazon.com/Anastasia-Beverly-Hills-Award-Winning-Foundation/dp/B0C7LNFQVC/ref=sr_1_151?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-151,https://m.media-amazon.com/images/I/51e3w0sXEML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NDCRNDH02ZB4&asin=B0C7LNFQVC&ref_=dp_merchant_link&isAmazonFulfilled=1,"Anastasia Beverly Hills, LLC","Anastasia Beverly Hills, LLC",438 N Bedford Drive - BEVERLY HILLS - CA,90210,US
B0CHJ1GJ6J,2,"MAKI YIKA Light Pink Lipstick Matte, Warm Pink Neutral Liquid Lipstick Long Lasting and Pigmented, Transferproof and No Smudge Lip Makeup, Cruelty Free",$11.99,$13.99,-,-,-,5.08 x 0.87 x 0.79 inches, 1.13 Ounces,"1,282 ratings",4.1 out of 5 stars,https://www.amazon.com/MAKI-YIKA-Lipstick-Pigmented-Transferproof/dp/B0CHJ1GJ6J/ref=sr_1_152?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-152,https://m.media-amazon.com/images/I/71zm2ev7-YL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2ZCCTX4ZP11TO&asin=B0CHJ1GJ6J&ref_=dp_merchant_link&isAmazonFulfilled=1,Flaminglips makeup,Shenzhenshimengnalanbohuazhuangpinyouxiangongsi,观湖街道新田社区 - 君子嘉园C栋1306 - 深圳市 - 龙华区 - 广东省,518110,CN
B074PTZCNX,-,"L’Oréal Paris Makeup True Match Lumi Glotion, Natural Glow Enhancer, Illuminator Highlighter Skin Tint, for an All Day Radiant Glow, Medium, 1.35 Ounces",-,-,L'Oreal Paris,SG_B074PTZCNX_US,-,1.22 x 1.22 x 5.2 inches, 1.78 Ounces,"30,291 ratings",4.6 out of 5 stars,https://www.amazon.com/Paris-Makeup-True-Natural-Glow-Illuminator-Highlighter-Day-Radiant-Glow/dp/B074PTZCNX/ref=sr_1_153?crid=1CC1ATWH2C15A&keywords=anastasia+beverly+hills&qid=1699044678&sprefix=%2Caps%2C136&sr=8-153,https://m.media-amazon.com/images/I/711BkLez67L._AC_UL320_.jpg,-,-,-,-,-,-
